0.0125,0.04482,0.04383,0.038765,0.033916,0.030073,0.027167,0.024977,0.023305,0.022007,0.020981,0.020157,0.019483,0.018924,0.018454,0.018054,0.01771,0.01741,0.017147,0.016914,0.016705,0.016518,0.016348,0.016192,0.01605,0.015919,0.015798,0.015685,0.01558,0.015481,0.015389,0.015302,0.01522,0.015142,0.015068,0.014999,0.014932,0.014869,0.014809
0.00049847,0.0125,0.024633,0.026758,0.025857,0.024349,0.022904,0.021673,0.020658,0.019826,0.019141,0.018571,0.018092,0.017685,0.017337,0.017035,0.016772,0.01654,0.016333,0.016149,0.015983,0.015832,0.015695,0.015569,0.015453,0.015345,0.015245,0.015152,0.015065,0.014983,0.014906,0.014833,0.014765,0.014699,0.014638,0.014579,0.014523,0.01447,0.014419
0.00080195,0.0044656,0.0125,0.017884,0.019746,0.019977,0.019618,0.019091,0.018555,0.018063,0.017628,0.017249,0.016918,0.01663,0.016378,0.016156,0.015958,0.015783,0.015625,0.015482,0.015353,0.015235,0.015126,0.015027,0.014934,0.014848,0.014768,0.014693,0.014623,0.014557,0.014494,0.014435,0.014379,0.014326,0.014276,0.014228,0.014182,0.014139,0.014097
0.0018002,0.0038419,0.0080521,0.0125,0.015311,0.016608,0.017046,0.01707,0.016915,0.016693,0.016456,0.016225,0.01601,0.015813,0.015635,0.015474,0.015328,0.015196,0.015075,0.014966,0.014865,0.014772,0.014686,0.014607,0.014533,0.014464,0.0144,0.014339,0.014282,0.014228,0.014177,0.014129,0.014083,0.01404,0.013998,0.013959,0.013921,0.013885,0.01385
0.0031616,0.0044904,0.006961,0.0099675,0.0125,0.014143,0.015035,0.015448,0.01559,0.015587,0.015513,0.015406,0.015286,0.015165,0.015047,0.014936,0.014831,0.014734,0.014644,0.01456,0.014482,0.01441,0.014342,0.014279,0.01422,0.014164,0.014112,0.014062,0.014016,0.013972,0.01393,0.01389,0.013852,0.013816,0.013781,0.013748,0.013717,0.013687,0.013658
0.0045311,0.0054337,0.0070036,0.0090069,0.010963,0.0125,0.013539,0.014166,0.01451,0.014675,0.014733,0.014729,0.01469,0.014633,0.014567,0.014497,0.014428,0.01436,0.014295,0.014233,0.014174,0.014118,0.014065,0.014015,0.013968,0.013923,0.013881,0.01384,0.013802,0.013766,0.013731,0.013698,0.013666,0.013636,0.013607,0.013579,0.013553,0.013528,0.013503
0.0057266,0.0063711,0.0074241,0.0087874,0.01023,0.01151,0.0125,0.013197,0.013649,0.013926,0.014082,0.01416,0.014188,0.014185,0.014164,0.014131,0.014091,0.014049,0.014005,0.013962,0.013919,0.013877,0.013837,0.013798,0.013761,0.013725,0.013691,0.013658,0.013627,0.013597,0.013568,0.013541,0.013514,0.013489,0.013464,0.013441,0.013419,0.013397,0.013376
0.0067094,0.0071975,0.0079401,0.008896,0.0099529,0.010967,0.01183,0.0125,0.012988,0.013324,0.013544,0.013682,0.013762,0.013804,0.01382,0.013818,0.013805,0.013785,0.01376,0.013732,0.013704,0.013674,0.013645,0.013616,0.013587,0.013559,0.013532,0.013506,0.01348,0.013456,0.013432,0.013409,0.013387,0.013366,0.013345,0.013325,0.013306,0.013288,0.01327
0.0075003,0.0078913,0.008442,0.0091363,0.0099186,0.010708,0.011426,0.012028,0.0125,0.012854,0.013109,0.013285,0.013403,0.013479,0.013524,0.013549,0.013558,0.013557,0.013549,0.013535,0.013519,0.0135,0.01348,0.01346,0.013439,0.013417,0.013397,0.013376,0.013355,0.013336,0.013316,0.013297,0.013279,0.013261,0.013244,0.013227,0.013211,0.013195,0.01318
0.0081343,0.0084627,0.0088912,0.0094142,0.010005,0.010619,0.011205,0.011724,0.012157,0.0125,0.012765,0.012961,0.013103,0.013203,0.013271,0.013316,0.013344,0.013359,0.013365,0.013364,0.013358,0.013349,0.013338,0.013325,0.01331,0.013295,0.01328,0.013264,0.013248,0.013232,0.013217,0.013201,0.013186,0.013171,0.013157,0.013143,0.013129,0.013116,0.013103
0.0086449,0.0089314,0.009279,0.0096878,0.010146,0.010628,0.011103,0.011541,0.011924,0.012244,0.0125,0.012702,0.012857,0.012972,0.013056,0.013117,0.013159,0.013187,0.013205,0.013215,0.013218,0.013217,0.013213,0.013207,0.013198,0.013188,0.013178,0.013166,0.013154,0.013142,0.01313,0.013118,0.013105,0.013093,0.013081,0.013069,0.013058,0.013047,0.013036
0.0090591,0.0093166,0.0096089,0.0099396,0.010304,0.010688,0.011074,0.011442,0.011774,0.012063,0.012304,0.0125,0.012658,0.012781,0.012875,0.012946,0.012999,0.013038,0.013065,0.013083,0.013095,0.013101,0.013104,0.013103,0.013099,0.013094,0.013088,0.01308,0.013072,0.013063,0.013054,0.013044,0.013035,0.013025,0.013015,0.013005,0.012996,0.012986,0.012977
0.0093981,0.009635,0.0098882,0.010164,0.010462,0.010775,0.011091,0.011398,0.011684,0.01194,0.012161,0.012347,0.0125,0.012625,0.012724,0.012802,0.012863,0.012909,0.012943,0.012969,0.012987,0.012999,0.013007,0.013011,0.013012,0.013011,0.013008,0.013004,0.012999,0.012993,0.012986,0.012979,0.012972,0.012964,0.012956,0.012948,0.01294,0.012933,0.012925
0.009678,0.0099,0.010125,0.010361,0.01061,0.01087,0.011133,0.011391,0.011636,0.011861,0.01206,0.012233,0.012379,0.0125,0.012601,0.012682,0.012747,0.012798,0.012838,0.012868,0.012892,0.012909,0.012921,0.01293,0.012935,0.012937,0.012938,0.012937,0.012934,0.012931,0.012927,0.012922,0.012916,0.012911,0.012904,0.012898,0.012892,0.012885,0.012879
0.0099112,0.010122,0.010325,0.010533,0.010746,0.010966,0.011188,0.011407,0.011617,0.011814,0.011992,0.01215,0.012287,0.012403,0.0125,0.012582,0.012649,0.012703,0.012747,0.012781,0.012808,0.01283,0.012846,0.012857,0.012866,0.012872,0.012875,0.012877,0.012877,0.012876,0.012873,0.01287,0.012867,0.012863,0.012858,0.012853,0.012848,0.012843,0.012838
0.010107,0.01031,0.010497,0.010682,0.010869,0.011058,0.011248,0.011436,0.011617,0.011789,0.011948,0.012091,0.012217,0.012327,0.012421,0.0125,0.012567,0.012623,0.012669,0.012706,0.012736,0.01276,0.012779,0.012794,0.012805,0.012813,0.012819,0.012823,0.012825,0.012826,0.012826,0.012824,0.012822,0.01282,0.012816,0.012813,0.012809,0.012805,0.012801
0.010273,0.010469,0.010644,0.010812,0.010978,0.011144,0.011309,0.011472,0.01163,0.011781,0.011922,0.012051,0.012167,0.012269,0.012358,0.012435,0.0125,0.012556,0.012603,0.012641,0.012673,0.0127,0.012721,0.012738,0.012751,0.012761,0.012769,0.012775,0.012779,0.012782,0.012783,0.012783,0.012783,0.012781,0.012779,0.012777,0.012774,0.012771,0.012768
0.010414,0.010606,0.01077,0.010925,0.011075,0.011223,0.011369,0.011512,0.011651,0.011784,0.011909,0.012026,0.012131,0.012226,0.01231,0.012383,0.012446,0.0125,0.012547,0.012586,0.012619,0.012647,0.01267,0.012688,0.012703,0.012715,0.012725,0.012732,0.012738,0.012742,0.012745,0.012746,0.012747,0.012747,0.012746,0.012744,0.012743,0.012741,0.012738
0.010534,0.010723,0.010879,0.011024,0.011162,0.011295,0.011425,0.011553,0.011676,0.011794,0.011906,0.012011,0.012107,0.012195,0.012273,0.012342,0.012402,0.012455,0.0125,0.01254,0.012573,0.012601,0.012625,0.012645,0.012661,0.012675,0.012686,0.012694,0.012701,0.012706,0.01271,0.012713,0.012715,0.012715,0.012716,0.012715,0.012714,0.012713,0.012712
0.010639,0.010824,0.010975,0.01111,0.011238,0.01136,0.011478,0.011592,0.011703,0.011808,0.011909,0.012004,0.012092,0.012172,0.012245,0.01231,0.012368,0.012418,0.012462,0.0125,0.012534,0.012562,0.012586,0.012607,0.012624,0.012639,0.012651,0.01266,0.012668,0.012675,0.012679,0.012683,0.012686,0.012687,0.012688,0.012689,0.012689,0.012688,0.012688
0.010729,0.010913,0.011058,0.011187,0.011306,0.011419,0.011527,0.011631,0.011731,0.011826,0.011917,0.012003,0.012083,0.012157,0.012224,0.012285,0.01234,0.012388,0.012431,0.012468,0.0125,0.012529,0.012553,0.012574,0.012592,0.012607,0.01262,0.01263,0.012639,0.012646,0.012652,0.012656,0.01266,0.012662,0.012664,0.012665,0.012666,0.012666,0.012666
0.010807,0.01099,0.011131,0.011254,0.011366,0.011472,0.011572,0.011667,0.011758,0.011845,0.011928,0.012006,0.012079,0.012147,0.01221,0.012267,0.012318,0.012364,0.012405,0.012441,0.012473,0.0125,0.012525,0.012546,0.012564,0.012579,0.012593,0.012604,0.012613,0.012621,0.012627,0.012632,0.012636,0.012639,0.012642,0.012643,0.012645,0.012646,0.012646
0.010876,0.011057,0.011195,0.011313,0.01142,0.01152,0.011613,0.011701,0.011785,0.011865,0.01194,0.012012,0.012079,0.012142,0.0122,0.012253,0.012302,0.012345,0.012384,0.012419,0.01245,0.012477,0.0125,0.012521,0.012539,0.012555,0.012569,0.012581,0.01259,0.012598,0.012605,0.012611,0.012615,0.012619,0.012622,0.012624,0.012626,0.012627,0.012628
0.010936,0.011117,0.011252,0.011366,0.011469,0.011562,0.01165,0.011732,0.01181,0.011884,0.011954,0.01202,0.012082,0.01214,0.012194,0.012244,0.012289,0.01233,0.012368,0.012401,0.012431,0.012457,0.01248,0.0125,0.012518,0.012534,0.012548,0.01256,0.01257,0.012578,0.012586,0.012592,0.012597,0.012601,0.012604,0.012607,0.012609,0.012611,0.012612
0.01099,0.011169,0.011302,0.011413,0.011512,0.011601,0.011684,0.011762,0.011834,0.011903,0.011968,0.012029,0.012086,0.01214,0.012191,0.012237,0.01228,0.012319,0.012354,0.012386,0.012415,0.01244,0.012463,0.012483,0.0125,0.012516,0.01253,0.012542,0.012552,0.012561,0.012568,0.012574,0.01258,0.012584,0.012588,0.012591,0.012594,0.012596,0.012598
0.011036,0.011216,0.011347,0.011455,0.01155,0.011636,0.011715,0.011788,0.011857,0.011921,0.011982,0.012039,0.012093,0.012143,0.01219,0.012233,0.012273,0.01231,0.012344,0.012374,0.012402,0.012426,0.012448,0.012468,0.012485,0.0125,0.012514,0.012526,0.012536,0.012545,0.012553,0.012559,0.012565,0.01257,0.012574,0.012577,0.01258,0.012583,0.012585
0.011078,0.011257,0.011386,0.011492,0.011585,0.011668,0.011743,0.011813,0.011878,0.011939,0.011996,0.012049,0.0121,0.012146,0.01219,0.012231,0.012269,0.012304,0.012336,0.012365,0.012391,0.012415,0.012436,0.012455,0.012472,0.012487,0.0125,0.012512,0.012522,0.012531,0.012539,0.012546,0.012552,0.012557,0.012561,0.012565,0.012568,0.012571,0.012573
0.011115,0.011294,0.011422,0.011526,0.011616,0.011696,0.011769,0.011836,0.011898,0.011955,0.012009,0.01206,0.012107,0.012151,0.012192,0.012231,0.012267,0.0123,0.01233,0.012358,0.012383,0.012405,0.012426,0.012444,0.012461,0.012476,0.012489,0.0125,0.01251,0.012519,0.012527,0.012534,0.01254,0.012545,0.01255,0.012554,0.012557,0.01256,0.012563
0.011148,0.011327,0.011454,0.011556,0.011644,0.011722,0.011792,0.011857,0.011916,0.011971,0.012022,0.01207,0.012115,0.012157,0.012195,0.012232,0.012265,0.012297,0.012325,0.012352,0.012376,0.012398,0.012418,0.012436,0.012452,0.012466,0.012479,0.01249,0.0125,0.012509,0.012517,0.012524,0.01253,0.012535,0.01254,0.012544,0.012548,0.012551,0.012554
0.011177,0.011356,0.011482,0.011583,0.01167,0.011745,0.011814,0.011876,0.011933,0.011986,0.012035,0.01208,0.012123,0.012162,0.012199,0.012233,0.012265,0.012295,0.012322,0.012348,0.012371,0.012392,0.012411,0.012429,0.012444,0.012458,0.012471,0.012482,0.012492,0.0125,0.012508,0.012515,0.012521,0.012527,0.012531,0.012536,0.012539,0.012543,0.012545
0.011203,0.011383,0.011508,0.011608,0.011693,0.011767,0.011833,0.011894,0.011949,0.011999,0.012046,0.01209,0.01213,0.012168,0.012203,0.012236,0.012266,0.012294,0.012321,0.012345,0.012367,0.012387,0.012406,0.012423,0.012438,0.012452,0.012464,0.012475,0.012484,0.012493,0.0125,0.012507,0.012513,0.012519,0.012524,0.012528,0.012532,0.012535,0.012538
0.011227,0.011407,0.011531,0.01163,0.011713,0.011786,0.011851,0.01191,0.011963,0.012012,0.012057,0.012099,0.012138,0.012174,0.012207,0.012238,0.012267,0.012294,0.01232,0.012343,0.012364,0.012384,0.012402,0.012418,0.012433,0.012446,0.012458,0.012468,0.012478,0.012486,0.012493,0.0125,0.012506,0.012512,0.012517,0.012521,0.012525,0.012528,0.012531
0.011248,0.011428,0.011552,0.01165,0.011732,0.011804,0.011867,0.011924,0.011976,0.012024,0.012067,0.012108,0.012145,0.01218,0.012212,0.012242,0.012269,0.012295,0.012319,0.012341,0.012362,0.012381,0.012398,0.012414,0.012428,0.012441,0.012453,0.012463,0.012472,0.01248,0.012488,0.012494,0.0125,0.012506,0.012511,0.012515,0.012519,0.012522,0.012525
0.011267,0.011447,0.011571,0.011668,0.011749,0.01182,0.011882,0.011938,0.011988,0.012034,0.012077,0.012116,0.012152,0.012185,0.012216,0.012245,0.012272,0.012296,0.012319,0.012341,0.012361,0.012379,0.012396,0.012411,0.012425,0.012437,0.012448,0.012458,0.012467,0.012475,0.012483,0.012489,0.012495,0.0125,0.012505,0.012509,0.012513,0.012517,0.01252
0.011284,0.011465,0.011588,0.011685,0.011765,0.011834,0.011895,0.01195,0.011999,0.012044,0.012086,0.012123,0.012158,0.012191,0.012221,0.012249,0.012274,0.012298,0.01232,0.012341,0.01236,0.012377,0.012393,0.012408,0.012421,0.012433,0.012444,0.012454,0.012463,0.012471,0.012478,0.012484,0.01249,0.012495,0.0125,0.012504,0.012508,0.012512,0.012515
0.0113,0.011481,0.011604,0.0117,0.011779,0.011847,0.011907,0.011961,0.012009,0.012053,0.012094,0.012131,0.012165,0.012196,0.012225,0.012252,0.012277,0.0123,0.012321,0.012341,0.012359,0.012376,0.012392,0.012406,0.012419,0.01243,0.012441,0.012451,0.012459,0.012467,0.012474,0.01248,0.012486,0.012491,0.012496,0.0125,0.012504,0.012508,0.012511
